date,sym,spot,open,close
2019-12-19,ALLO,27.65,26.865,26.865
2019-12-20,ALLO,27,27.015,27.015
2019-12-23,ALLO,26.72,26.515,26.515
2019-12-24,ALLO,26.85,26.6,26.6
2019-12-26,ALLO,27,26.31,26.31
2019-12-27,ALLO,26.2,26.36,26.36
2019-12-30,ALLO,26.29,25.93,25.93
2019-12-31,ALLO,25.81,26.14,26.14
2019-12-02,ALLT,8.69,8.51,8.51
2019-12-03,ALLT,8.52,8.38,8.38
2019-12-04,ALLT,8.43,8.46,8.46
2019-12-05,ALLT,8.52,8.43,8.43
2019-12-06,ALLT,8.51,8.54,8.54
2019-12-09,ALLT,8.64,8.61,8.61
2019-12-10,ALLT,8.58,8.63,8.63
2019-12-11,ALLT,8.6,8.59,8.59
2019-12-12,ALLT,8.63,8.6946,8.6946
2019-12-13,ALLT,8.65,8.46,8.46
2019-12-16,ALLT,8.4,8.51,8.51
2019-12-17,ALLT,8.38,8.34,8.34
2019-12-18,ALLT,8.5,8.49,8.49
2019-12-19,ALLT,8.42,8.4,8.4
2019-12-20,ALLT,8.43,8.4,8.4
2019-12-23,ALLT,8.37,8.355,8.355
2019-12-24,ALLT,8.24,8.3,8.3
2019-12-26,ALLT,8.29,8.29,8.29
2019-12-27,ALLT,8.39,8.31,8.31
2019-12-30,ALLT,8.32,8.37,8.37
2019-12-31,ALLT,8.4,8.45,8.45
2019-12-02,ALNA,2.2099,2.22,2.22
2019-12-03,ALNA,2.55,2.3305,2.3305
2019-12-04,ALNA,2.26,2.2814,2.2814
2019-12-05,ALNA,2.56,2.1149,2.1149
2019-12-06,ALNA,2,1.975,1.975
2019-12-10,ALNA,1.96,2.0185,2.0185
2019-12-11,ALNA,2.01,1.97,1.97
2019-12-16,ALNA,2.29,2.15,2.15
2019-12-18,ALNA,2.22,2.18,2.18
2019-12-19,ALNA,2.15,2.215,2.215
2019-12-20,ALNA,2.33,2.32,2.32
2019-12-23,ALNA,2.24,2.2,2.2
2019-12-24,ALNA,2.19,2.36,2.36
2019-12-26,ALNA,2.35,2.3405,2.3405
2019-12-27,ALNA,2.2,2.3198,2.3198
2019-12-30,ALNA,2.5,2.45,2.45
2019-12-31,ALNA,2.54,2.525,2.525
2019-12-02,ALNY,117.14,118.86,118.86
2019-12-03,ALNY,117.33,119.29,119.29
2019-12-04,ALNY,122.46,121.4,121.4
2019-12-05,ALNY,121.98,124.605,124.605
2019-12-06,ALNY,124.62,124.85,124.85
2019-12-09,ALNY,124.55,123.11,123.11
2019-12-10,ALNY,120.11,122.86,122.86
2019-12-11,ALNY,121.11,120.625,120.625
2019-12-12,ALNY,118.17,119.71,119.71
2019-12-13,ALNY,120.5,118.33,118.33
2019-12-16,ALNY,118.64,121.345,121.345
2019-12-17,ALNY,135.61,118.955,118.955
2019-12-18,ALNY,117.27,116.32,116.32
2019-12-19,ALNY,117,114.23,114.23
2019-12-20,ALNY,117.88,116.07,116.07
2019-12-23,ALNY,115.74,116.98,116.98
2019-12-24,ALNY,117.08,116.365,116.365
2019-12-26,ALNY,118,117.44,117.44
2019-12-27,ALNY,118.3,117.08,117.08
2019-12-30,ALNY,116.83,114.98,114.98
2019-12-31,ALNY,114,115.88,115.88
2019-12-02,ALOT,15.46,15.325,15.325
2019-12-03,ALOT,15.16,15.04,15.04
2019-12-04,ALOT,14.86,14.405,14.405
2019-12-05,ALOT,14.3,14.08,14.08
2019-12-06,ALOT,14.1,14.15,14.15
2019-12-09,ALOT,14.14,14.135,14.135
2019-12-10,ALOT,14.1,14.11,14.11
2019-12-11,ALOT,14.24,14.185,14.185
2019-12-12,ALOT,14.04,14.105,14.105
2019-12-13,ALOT,14.1,14.06,14.06
2019-12-16,ALOT,14.1,13.8159,13.8159
2019-12-17,ALOT,13.73,13.76,13.76
2019-12-18,ALOT,13.65,13.57,13.57
2019-12-19,ALOT,13.75,13.83,13.83
2019-12-20,ALOT,13.77,13.65,13.65
2019-12-23,ALOT,13.49,13.5076,13.5076
2019-12-24,ALOT,13.61,13.71,13.71
2019-12-26,ALOT,13.75,13.76,13.76
2019-12-27,ALOT,13.64,13.6,13.6
2019-12-30,ALOT,13.76,13.85,13.85
2019-12-31,ALOT,13.85,13.85,13.85
2019-12-02,ALPN,3.1,2.9956,2.9956
2019-12-03,ALPN,3.06,2.88,2.88
2019-12-04,ALPN,3,2.99,2.99
2019-12-05,ALPN,2.87,2.87,2.87
2019-12-06,ALPN,2.88,3.0293,3.0293
2019-12-09,ALPN,3.2126,3.285,3.285
2019-12-10,ALPN,3.34,3.35,3.35
2019-12-11,ALPN,4,3.9476,3.9476
2019-12-12,ALPN,3.5525,3.69,3.69
2019-12-13,ALPN,3.77,3.77,3.77
2019-12-16,ALPN,3.59,3.6459,3.6459
2019-12-17,ALPN,3.5,3.5,3.5
2019-12-18,ALPN,3.3806,3.42,3.42
2019-12-20,ALPN,3.63,3.63,3.63
2019-12-23,ALPN,3.55,3.7,3.7
2019-12-24,ALPN,3.56,3.6867,3.6867
2019-12-26,ALPN,3.68,3.6516,3.6516
2019-12-27,ALPN,3.6,3.5991,3.5991
2019-12-30,ALPN,3.93,3.81,3.81
2019-12-31,ALPN,3.8,3.8,3.8
2019-12-02,ALRM,43.61,42.65,42.65
2019-12-03,ALRM,41.48,42.06,42.06
2019-12-04,ALRM,42.48,42.225,42.225
2019-12-05,ALRM,42.71,42.94,42.94
2019-12-06,ALRM,42.71,43.56,43.56
2019-12-09,ALRM,43.17,43.4247,43.4247
2019-12-10,ALRM,42.91,42.35,42.35
2019-12-11,ALRM,41.96,41.88,41.88
2019-12-12,ALRM,41.35,42.089,42.089
2019-12-13,ALRM,41.94,41.945,41.945
2019-12-16,ALRM,42.67,42.28,42.28
2019-12-17,ALRM,41.95,41.85,41.85
2019-12-18,ALRM,41.98,41.915,41.915
2019-12-19,ALRM,41.75,41.75,41.75
2019-12-20,ALRM,42.2,42.2,42.2
2019-12-23,ALRM,42.58,43.16,43.16
2019-12-24,ALRM,43.03,42.25,42.25
2019-12-26,ALRM,42.52,42.63,42.63
2019-12-27,ALRM,42.64,42.68,42.68
2019-12-30,ALRM,42.75,42.96,42.96
2019-12-31,ALRM,42.63,42.59,42.59
2019-12-02,ALRN,0.48,0.52,0.52
2019-12-03,ALRN,0.4633,0.479899,0.479899
2019-12-04,ALRN,0.47,0.4701,0.4701
2019-12-05,ALRN,0.457,0.4948,0.4948
2019-12-06,ALRN,0.49,0.4854,0.4854
2019-12-10,ALRN,0.49,0.5,0.5
2019-12-12,ALRN,0.51,0.5,0.5
2019-12-13,ALRN,0.4745,0.485,0.485
2019-12-17,ALRN,0.5,0.5175,0.5175
2019-12-19,ALRN,0.57,0.5399,0.5399
2019-12-23,ALRN,0.63,0.6496,0.6496
2019-12-24,ALRN,0.61,0.6102,0.6102
2019-12-27,ALRN,0.63,0.58,0.58
2019-12-30,ALRN,0.6257,0.6002,0.6002
2019-12-31,ALRN,0.5701,0.5763,0.5763
2019-12-02,ALRS,22,21.61,21.61
2019-12-03,ALRS,21.98,21.95,21.95
2019-12-04,ALRS,22,21.9,21.9
2019-12-05,ALRS,21.9931,22.295,22.295
2019-12-06,ALRS,22.37,22.39,22.39
2019-12-09,ALRS,22.23,22.45,22.45
2019-12-10,ALRS,22.15,22.42,22.42
2019-12-11,ALRS,22.68,22.65,22.65
2019-12-12,ALRS,22.45,22.65,22.65
2019-12-13,ALRS,22.82,22.59,22.59
2019-12-16,ALRS,22.95,23,23
2019-12-17,ALRS,23.24,22.845,22.845
2019-12-18,ALRS,23.25,23.4,23.4
2019-12-19,ALRS,23.39,23.39,23.39
2019-12-20,ALRS,23.07,23.08,23.08
2019-12-23,ALRS,22.89,23.19,23.19
2019-12-24,ALRS,22.92,23.0204,23.0204
2019-12-26,ALRS,22.97,22.97,22.97
2019-12-27,ALRS,23.04,22.8501,22.8501
2019-12-30,ALRS,22.82,22.92,22.92
2019-12-31,ALRS,22.97,22.66,22.66
2019-12-02,ALSK,1.77,1.7753,1.7753
2019-12-03,ALSK,1.7,1.6702,1.6702
2019-12-04,ALSK,1.7,1.72,1.72
2019-12-05,ALSK,1.666,1.68,1.68
2019-12-06,ALSK,1.69,1.7073,1.7073
2019-12-09,ALSK,1.69,1.7,1.7
2019-12-10,ALSK,1.69,1.6907,1.6907
2019-12-11,ALSK,1.7,1.6968,1.6968
2019-12-12,ALSK,1.69,1.71,1.71
2019-12-13,ALSK,1.72,1.72,1.72
2019-12-16,ALSK,1.75,1.7243,1.7243
2019-12-17,ALSK,1.8,1.8,1.8
2019-12-18,ALSK,1.8,1.7801,1.7801
2019-12-19,ALSK,1.77,1.79,1.79
2019-12-20,ALSK,1.8,1.79,1.79
2019-12-23,ALSK,1.8,1.745,1.745
2019-12-24,ALSK,1.75,1.7679,1.7679
2019-12-26,ALSK,1.78,1.76,1.76
2019-12-27,ALSK,1.78,1.7794,1.7794
2019-12-30,ALSK,1.76,1.7695,1.7695
2019-12-31,ALSK,1.76,1.76,1.76
2019-12-02,ALT,1.8799,1.86,1.86
2019-12-03,ALT,1.95,1.95,1.95
2019-12-04,ALT,2.2,2.175,2.175
2019-12-05,ALT,2.2,2.2155,2.2155
2019-12-06,ALT,1.83,1.88,1.88
2019-12-09,ALT,1.95,1.86,1.86
2019-12-10,ALT,1.85,1.84,1.84
2019-12-11,ALT,1.83,1.7988,1.7988
2019-12-12,ALT,1.82,1.837,1.837
2019-12-13,ALT,1.79,1.85,1.85
2019-12-16,ALT,1.7,1.76,1.76
2019-12-17,ALT,1.73,1.7304,1.7304
2019-12-18,ALT,1.73,1.76,1.76
2019-12-19,ALT,1.71,1.734,1.734
2019-12-20,ALT,1.87,1.8052,1.8052
2019-12-23,ALT,1.82,1.76,1.76
2019-12-24,ALT,1.7901,1.7831,1.7831
2019-12-26,ALT,1.77,1.81,1.81
2019-12-27,ALT,1.8,1.7925,1.7925
2019-12-30,ALT,1.82,1.8,1.8
2019-12-31,ALT,1.8,1.8225,1.8225
2019-12-02,ALTM,1.95,1.91,1.91
2019-12-03,ALTM,1.87,1.845,1.845
2019-12-04,ALTM,1.93,1.99,1.99
2019-12-05,ALTM,2.05,2.05,2.05
2019-12-06,ALTM,2.01,2.01,2.01
2019-12-09,ALTM,2.07,2.14,2.14
2019-12-10,ALTM,2.3,2.31,2.31
2019-12-11,ALTM,2.46,2.38,2.38
2019-12-12,ALTM,2.6,2.655,2.655
2019-12-13,ALTM,2.59,2.6,2.6
2019-12-16,ALTM,2.66,2.695,2.695
2019-12-17,ALTM,2.9,2.855,2.855
2019-12-18,ALTM,2.7,2.715,2.715
2019-12-19,ALTM,2.65,2.605,2.605
2019-12-20,ALTM,2.54,2.535,2.535
2019-12-23,ALTM,2.54,2.555,2.555
2019-12-24,ALTM,2.7,2.745,2.745
2019-12-26,ALTM,2.69,2.79,2.79
2019-12-27,ALTM,2.95,2.935,2.935
2019-12-30,ALTM,2.98,2.93,2.93
2019-12-31,ALTM,2.82,2.8768,2.8768
2019-12-02,ALTR,33.33,32.85,32.85
2019-12-03,ALTR,32.23,32.22,32.22
2019-12-04,ALTR,32.47,32.34,32.34
2019-12-05,ALTR,32.3,32.58,32.58
2019-12-06,ALTR,32.54,32.05,32.05
2019-12-09,ALTR,31.86,31.915,31.915
2019-12-10,ALTR,31.59,31.5,31.5
2019-12-11,ALTR,31.37,31.52,31.52
2019-12-12,ALTR,32.28,32.75,32.75
2019-12-13,ALTR,33.03,33.42,33.42
2019-12-16,ALTR,33.97,34.48,34.48
2019-12-17,ALTR,34.31,34.29,34.29
2019-12-18,ALTR,34.33,34.68,34.68
2019-12-19,ALTR,34.99,34.45,34.45
2019-12-20,ALTR,35.09,36.005,36.005
2019-12-23,ALTR,36.26,36.52,36.52
2019-12-24,ALTR,36.31,36.18,36.18
2019-12-26,ALTR,36.47,36.74,36.74
2019-12-27,ALTR,36.99,36.78,36.78
2019-12-30,ALTR,36.45,35.98,35.98
2019-12-31,ALTR,36.17,36.29,36.29
2019-12-02,ALTY,14.8,14.7,14.7
2019-12-03,ALTY,14.64,14.6317,14.6317
2019-12-04,ALTY,14.64,14.61,14.61
2019-12-05,ALTY,14.62,14.6188,14.6188
2019-12-06,ALTY,14.66,14.6731,14.6731
2019-12-09,ALTY,14.68,14.7399,14.7399
2019-12-10,ALTY,14.66,14.72,14.72
2019-12-11,ALTY,14.71,14.7,14.7
2019-12-12,ALTY,14.66,14.7984,14.7984
2019-12-13,ALTY,14.69,14.7217,14.7217
2019-12-16,ALTY,14.74,14.8668,14.8668
2019-12-17,ALTY,14.86,14.8868,14.8868
2019-12-18,ALTY,14.93,14.9408,14.9408
2019-12-19,ALTY,14.93,14.97,14.97
2019-12-20,ALTY,15,14.96,14.96
2019-12-23,ALTY,14.96,14.969,14.969
2019-12-26,ALTY,15.08,15.0065,15.0065
2019-12-27,ALTY,15.15,15.0401,15.0401
2019-12-30,ALTY,15.01,14.7912,14.7912
2019-12-31,ALTY,14.72,14.79,14.79
2019-12-02,ALXN,113.94,112.71,112.71
2019-12-03,ALXN,112,111.7,111.7
2019-12-04,ALXN,114,115.86,115.86
2019-12-05,ALXN,115.45,108.2,108.2
2019-12-06,ALXN,108.5,112.2063,112.2063
2019-12-09,ALXN,114.65,113,113
2019-12-10,ALXN,112,112.29,112.29
2019-12-11,ALXN,111.48,110.285,110.285
2019-12-12,ALXN,109.5,111.38,111.38
2019-12-13,ALXN,113.49,110.899,110.899
2019-12-16,ALXN,110.63,110.8391,110.8391
2019-12-17,ALXN,110.1,109.38,109.38
2019-12-18,ALXN,109.0945,107.93,107.93
2019-12-19,ALXN,109.5,111.57,111.57
2019-12-20,ALXN,111.52,108.35,108.35
2019-12-23,ALXN,110.8,109.67,109.67
2019-12-24,ALXN,110.96,110.665,110.665
2019-12-26,ALXN,110.12,109.53,109.53
2019-12-27,ALXN,109.4,108.68,108.68
2019-12-30,ALXN,108.75,107.9399,107.9399
2019-12-31,ALXN,107.0215,106.88,106.88
2019-12-02,ALYA,2.23,2.239,2.239
2019-12-03,ALYA,2.23,2.19,2.19
2019-12-04,ALYA,2.24,2.2836,2.2836
2019-12-05,ALYA,2.1867,2.2,2.2
2019-12-06,ALYA,2.18,2.18,2.18
2019-12-09,ALYA,2.19,2.42,2.42
2019-12-10,ALYA,2.4,2.55,2.55
2019-12-11,ALYA,2.54,2.62,2.62
2019-12-13,ALYA,2.52,2.5,2.5
2019-12-16,ALYA,2.72,2.67,2.67
2019-12-17,ALYA,2.648,2.72,2.72
2019-12-18,ALYA,2.59,2.82,2.82
2019-12-19,ALYA,2.95,2.93,2.93
2019-12-20,ALYA,2.9,2.9,2.9
2019-12-23,ALYA,2.92,2.92,2.92
2019-12-24,ALYA,2.8,2.88,2.88
2019-12-26,ALYA,2.83,2.83,2.83
2019-12-27,ALYA,2.7,2.85,2.85
2019-12-30,ALYA,2.86,2.85,2.85
2019-12-31,ALYA,2.85,2.62,2.62
2019-12-02,AMAG,10.65,10.68,10.68
2019-12-03,AMAG,10.85,10.66,10.66
2019-12-04,AMAG,10.68,10.35,10.35
2019-12-05,AMAG,10.85,10.79,10.79
2019-12-06,AMAG,10.5,11.09,11.09
2019-12-09,AMAG,11.2,10.83,10.83
2019-12-10,AMAG,10.75,10.865,10.865
2019-12-11,AMAG,11.03,10.94,10.94
2019-12-12,AMAG,10.96,11.18,11.18
2019-12-13,AMAG,11.33,11.08,11.08
2019-12-16,AMAG,11.26,11.34,11.34
2019-12-17,AMAG,10.87,11.1,11.1
2019-12-18,AMAG,11.58,11.33,11.33
2019-12-19,AMAG,11.43,11.82,11.82
2019-12-20,AMAG,12.18,11.895,11.895
2019-12-23,AMAG,11.96,11.82,11.82
2019-12-24,AMAG,12.42,12.36,12.36
2019-12-26,AMAG,12.78,13.065,13.065
2019-12-27,AMAG,12.83,12.46,12.46
2019-12-30,AMAG,12.54,12.2,12.2
2019-12-31,AMAG,12.13,12.32,12.32
2019-12-02,AMAL,19.17,18.92,18.92
2019-12-03,AMAL,18.95,18.75,18.75
2019-12-04,AMAL,19.04,19.09,19.09
2019-12-05,AMAL,19.23,19.21,19.21
2019-12-06,AMAL,19.47,19.65,19.65
2019-12-09,AMAL,19.66,19.81,19.81
2019-12-10,AMAL,19.61,19.57,19.57
2019-12-11,AMAL,19.8,19.74,19.74
2019-12-12,AMAL,19.7,19.89,19.89
2019-12-13,AMAL,19.8,19.775,19.775
2019-12-16,AMAL,19.93,19.845,19.845
2019-12-17,AMAL,19.97,19.875,19.875
2019-12-18,AMAL,19.96,19.737,19.737
2019-12-19,AMAL,19.89,19.84,19.84
2019-12-20,AMAL,19.87,19.699,19.699
2019-12-23,AMAL,19.83,19.91,19.91
2019-12-24,AMAL,19.71,19.62,19.62
2019-12-26,AMAL,19.61,19.78,19.78
2019-12-27,AMAL,19.71,19.52,19.52
2019-12-30,AMAL,19.6,19.56,19.56
2019-12-31,AMAL,19.56,19.52,19.52
2019-12-02,AMAT,58.49,56.85,56.85
2019-12-03,AMAT,56.3,55.26,55.26
2019-12-04,AMAT,56.4,56.12,56.12
2019-12-05,AMAT,56.6,56.045,56.045
2019-12-06,AMAT,56.23,56.935,56.935
2019-12-09,AMAT,56.69,56.87,56.87
2019-12-10,AMAT,56.03,57.025,57.025
2019-12-11,AMAT,57.167,58.235,58.235
2019-12-12,AMAT,59.36,60.21,60.21
2019-12-13,AMAT,60.9,60.045,60.045
2019-12-16,AMAT,60.6,60.75,60.75
2019-12-17,AMAT,60,60.52,60.52
2019-12-18,AMAT,60.75,61.01,61.01
2019-12-19,AMAT,60.82,60.06,60.06
2019-12-20,AMAT,61.14,61.715,61.715
2019-12-23,AMAT,62,61.27,61.27
2019-12-24,AMAT,61,61.2946,61.2946
2019-12-26,AMAT,61.5,61.415,61.415
2019-12-27,AMAT,61.6,61,61
2019-12-30,AMAT,61.12,60.7,60.7
2019-12-31,AMAT,60.57,60.55,60.55
2019-12-02,AMBA,54.88,53.16,53.16
2019-12-03,AMBA,50.9254,51.91,51.91
2019-12-04,AMBA,52.05,52.19,52.19
2019-12-05,AMBA,52.75,52.7,52.7
2019-12-06,AMBA,53.62,53.77,53.77
2019-12-09,AMBA,53.65,52.6,52.6
2019-12-10,AMBA,51.38,52.755,52.755
2019-12-11,AMBA,52.79,54.07,54.07
2019-12-12,AMBA,54.62,55.36,55.36
2019-12-13,AMBA,55.2,55.03,55.03
2019-12-16,AMBA,55.75,56.99,56.99
2019-12-17,AMBA,56.66,56.55,56.55
2019-12-18,AMBA,56.7,56.3868,56.3868
2019-12-19,AMBA,56.9,58.1786,58.1786
2019-12-20,AMBA,57.93,57.965,57.965
2019-12-23,AMBA,57.98,58.1,58.1
2019-12-24,AMBA,58.41,58.82,58.82
2019-12-26,AMBA,59.13,59.88,59.88
2019-12-27,AMBA,61.49,60.155,60.155
2019-12-30,AMBA,60,60.23,60.23
2019-12-31,AMBA,60.09,60.5899,60.5899
2019-12-02,AMBC,20.87,20.76,20.76
2019-12-03,AMBC,20.61,20.59,20.59
2019-12-04,AMBC,20.69,20.75,20.75
2019-12-05,AMBC,20.67,20.79,20.79
2019-12-06,AMBC,20.84,21.145,21.145
2019-12-09,AMBC,20.98,21.21,21.21
2019-12-10,AMBC,21.23,21.21,21.21
2019-12-11,AMBC,21.24,21.02,21.02
2019-12-12,AMBC,21.14,21.14,21.14
2019-12-13,AMBC,20.95,20.89,20.89
2019-12-16,AMBC,20.98,21.04,21.04
2019-12-17,AMBC,21,21.2,21.2
2019-12-18,AMBC,21.16,21.06,21.06
2019-12-19,AMBC,21.16,21.275,21.275
2019-12-20,AMBC,21.56,21.81,21.81
2019-12-23,AMBC,21.82,21.89,21.89
2019-12-24,AMBC,21.63,21.55,21.55
2019-12-26,AMBC,21.74,21.63,21.63
2019-12-27,AMBC,21.57,21.6,21.6
2019-12-30,AMBC,21.55,21.53,21.53
2019-12-31,AMBC,21.48,21.55,21.55
2019-12-02,AMCA,30.29,29.95,29.95
2019-12-04,AMCA,29.9198,29.943,29.943
2019-12-06,AMCA,30.19,30.19,30.19
2019-12-11,AMCA,30.01,29.98,29.98
2019-12-12,AMCA,30.22,30.22,30.22
2019-12-19,AMCA,30.39,30.39,30.39
2019-12-20,AMCA,30.57,30.57,30.57
2019-12-26,AMCA,30.51,30.523,30.523
2019-12-03,AMCI,10.09,10.09,10.09
2019-12-04,AMCI,10.1,10.09,10.09
2019-12-05,AMCI,10.1,10.1,10.1
2019-12-06,AMCI,10.11,10.11,10.11
2019-12-09,AMCI,10.1,10.1,10.1
2019-12-12,AMCI,10.1,10.11,10.11
2019-12-17,AMCI,10.12,10.12,10.12
2019-12-24,AMCI,10.14,10.14,10.14
2019-12-27,AMCI,10.14,10.14,10.14
2019-12-24,AMCIU,10.32,10.32,10.32
2019-12-04,AMCIW,0.3101,0.2792,0.2792
2019-12-13,AMCIW,0.31,0.31,0.31
2019-12-03,AMCX,37.28,36.4,36.4
2019-12-09,AMCX,38.25,38.13,38.13
2019-12-11,AMCX,36.06,36.95,36.95
2019-12-12,AMCX,36.99,37.62,37.62
2019-12-17,AMCX,37.83,37.06,37.06
2019-12-23,AMCX,39.53,39.54,39.54
2019-12-26,AMCX,39.63,39.45,39.45
2019-12-02,AMD,39.38,38.835,38.835
2019-12-03,AMD,38.68,37.8601,37.8601
2019-12-04,AMD,39.25,39.82,39.82
2019-12-05,AMD,39.85,39.945,39.945
2019-12-06,AMD,39.77,39.875,39.875
2019-12-09,AMD,39.46,39.505,39.505
2019-12-10,AMD,38.55,39.55,39.55
2019-12-11,AMD,39.58,39.13,39.13
2019-12-12,AMD,39.69,40.913,40.913
2019-12-13,AMD,43.2,41.71,41.71
2019-12-16,AMD,41.65,42.56,42.56
2019-12-17,AMD,42.54,42.51,42.51
2019-12-18,AMD,42.88,42.855,42.855
2019-12-19,AMD,42.55,43.1599,43.1599
2019-12-20,AMD,42.94,44.08,44.08
2019-12-23,AMD,44.38,45.15,45.15
2019-12-24,AMD,45.84,46.1571,46.1571
2019-12-26,AMD,46.9,46.925,46.925
2019-12-27,AMD,47.04,46.18,46.18
2019-12-30,AMD,46.23,45.39,45.39
2019-12-31,AMD,45.55,45.96,45.96
2019-12-03,AMED,160.55,163.46,163.46
2019-12-04,AMED,164.99,165.83,165.83
2019-12-05,AMED,166.96,165.77,165.77
2019-12-06,AMED,166.75,167.43,167.43
2019-12-10,AMED,166.27,166.87,166.87
2019-12-11,AMED,166.42,165.09,165.09
2019-12-12,AMED,162.99,162.87,162.87
2019-12-13,AMED,163.16,161.96,161.96
2019-12-18,AMED,162.11,160.43,160.43
2019-12-19,AMED,161.57,162.59,162.59
2019-12-20,AMED,162.12,162.29,162.29
2019-12-23,AMED,162.14,160.805,160.805
2019-12-24,AMED,161.39,162.53,162.53
2019-12-27,AMED,164.56,165.81,165.81
2019-12-30,AMED,165.55,166.58,166.58
2019-12-31,AMED,166.29,166.34,166.34
2019-12-02,AMEH,18.28,17.769,17.769
2019-12-03,AMEH,17.7,18.025,18.025
2019-12-04,AMEH,18.54,18.52,18.52
2019-12-05,AMEH,18.4,18.66,18.66
2019-12-06,AMEH,18.63,18.96,18.96
2019-12-09,AMEH,19.85,17.3,17.3
2019-12-10,AMEH,16.86,16.4091,16.4091
2019-12-11,AMEH,17.2,17.15,17.15
2019-12-12,AMEH,17.61,18.13,18.13
2019-12-13,AMEH,18.02,17.93,17.93
2019-12-16,AMEH,18.34,19,19
2019-12-17,AMEH,18.77,18.71,18.71
2019-12-18,AMEH,18.26,18.42,18.42
2019-12-19,AMEH,18.28,18.6,18.6
2019-12-20,AMEH,18.93,18.66,18.66
2019-12-23,AMEH,18.45,18.67,18.67
2019-12-24,AMEH,18.8,18.72,18.72
2019-12-26,AMEH,19.16,18.99,18.99
2019-12-27,AMEH,18.91,18.31,18.31
2019-12-30,AMEH,18.7,18.23,18.23
2019-12-31,AMEH,18.37,18.53,18.53
2019-12-02,AMGN,234.72,233.87,233.87
2019-12-03,AMGN,233.42,231.43,231.43
2019-12-04,AMGN,233.5,234.08,234.08
2019-12-05,AMGN,233.5,232.725,232.725
2019-12-06,AMGN,234.5,233.88,233.88
2019-12-09,AMGN,233.9,234,234
2019-12-10,AMGN,232.83,234.2775,234.2775
2019-12-11,AMGN,234.11,234.82,234.82
2019-12-12,AMGN,234.61,235.97,235.97
2019-12-13,AMGN,236,236.5,236.5
2019-12-16,AMGN,241.88,242.96,242.96
2019-12-17,AMGN,247.9999,242.2019,242.2019
2019-12-18,AMGN,242.85,241.42,241.42
2019-12-19,AMGN,242.62,240.1596,240.1596
2019-12-20,AMGN,244.9999,243.1302,243.1302
2019-12-23,AMGN,244.22,242.3,242.3
2019-12-24,AMGN,242.82,242.35,242.35
2019-12-26,AMGN,242.5,242.93,242.93
2019-12-27,AMGN,240.92,241.13,241.13
2019-12-30,AMGN,241.47,240.895,240.895
2019-12-31,AMGN,240.36,239.55,239.55
2019-12-02,AMHCU,9.99,9.9702,9.9702
2019-12-03,AMHCU,9.97,9.97,9.97
2019-12-04,AMHCU,9.97,9.9781,9.9781
2019-12-06,AMHCU,9.98,9.98,9.98
2019-12-09,AMHCU,10,10,10
2019-12-10,AMHCU,10.02,10,10
2019-12-12,AMHCU,10.02,10.0025,10.0025
2019-12-13,AMHCU,10,10,10
2019-12-16,AMHCU,10.02,10.02,10.02
2019-12-18,AMHCU,10.04,10.04,10.04
2019-12-20,AMHCU,10.0673,10.0673,10.0673
2019-12-27,AMHCU,10.04,10.04,10.04
2019-12-02,AMKR,12.22,11.855,11.855
2019-12-03,AMKR,11.8,11.7622,11.7622
2019-12-04,AMKR,11.78,11.76,11.76
2019-12-05,AMKR,12.26,12.3,12.3
2019-12-06,AMKR,12.81,12.62,12.62
2019-12-09,AMKR,12.6,12.61,12.61
2019-12-10,AMKR,12.55,12.5,12.5
2019-12-11,AMKR,12.49,12.51,12.51
2019-12-12,AMKR,12.8,12.73,12.73
2019-12-13,AMKR,12.7,12.745,12.745
2019-12-16,AMKR,12.8,12.94,12.94
2019-12-17,AMKR,12.9,12.99,12.99
2019-12-18,AMKR,13,13,13
2019-12-19,AMKR,13.02,12.915,12.915
2019-12-20,AMKR,13.07,13.07,13.07
2019-12-23,AMKR,13.29,13.36,13.36
2019-12-24,AMKR,13.2,13.173,13.173
2019-12-26,AMKR,13.36,13.87,13.87
2019-12-27,AMKR,14,13.47,13.47
2019-12-30,AMKR,13.25,13.26,13.26
2019-12-31,AMKR,13.16,13.02,13.02
2019-12-02,AMNB,37.83,37.7,37.7
2019-12-03,AMNB,37.53,37.26,37.26
2019-12-04,AMNB,37.62,37.56,37.56
2019-12-05,AMNB,37.41,37.2985,37.2985
2019-12-06,AMNB,37.74,37.9902,37.9902
2019-12-09,AMNB,38.09,38.08,38.08
2019-12-10,AMNB,37.93,38.09,38.09
2019-12-12,AMNB,38.22,38.85,38.85
2019-12-13,AMNB,38.51,38.1,38.1
2019-12-16,AMNB,38.98,39.26,39.26
2019-12-17,AMNB,39.53,39.62,39.62
2019-12-18,AMNB,39.84,39.36,39.36
2019-12-19,AMNB,39.57,39.61,39.61
2019-12-20,AMNB,39.63,39.5,39.5
2019-12-23,AMNB,40.13,40.15,40.15
2019-12-24,AMNB,40.5,40,40
2019-12-26,AMNB,40.38,39.97,39.97
2019-12-27,AMNB,39.66,39.41,39.41
2019-12-30,AMNB,39.57,39.6,39.6
2019-12-31,AMNB,39.45,39.64,39.64
2019-12-02,AMOT,45.08,44.69,44.69
2019-12-03,AMOT,44.26,44.53,44.53
2019-12-04,AMOT,44.91,44.935,44.935
2019-12-05,AMOT,44.51,44.5,44.5
2019-12-06,AMOT,44.84,44.72,44.72
2019-12-09,AMOT,44.12,44.3,44.3
